uic;name;lon;lat
8580540;Turbach, Fängli;7.326649;46.475429
8580541;Wald ZH, Wabe;8.917762;47.277198
8580542;Heiden, Rosengarten;9.529473;47.440601
8580543;Martigny-Bourg, Pl. St-Michel;7.06128;46.090243
8580544;Martigny, rue du Castel;7.066504;46.093814
8580546;Martigny, hôpital;7.070136;46.100181
8580553;Flawil, Herrensberg;9.17552;47.418509
8580554;Flawil, Rütistrasse;9.171642;47.417884
8580555;Flawil, Unterstrasse;9.174969;47.415018
8580556;Flawil, Oberstrasse;9.176637;47.412933
8580557;Flawil, Alterssiedlung;9.180067;47.414482
8580558;Flawil, Bärenplatz;9.187959;47.41305
8580559;Flawil, Lindengut;9.192063;47.412906
8580560;Churwalden, Lax;9.531998;46.794857
8580561;Valbella, Canols;9.556565;46.744516
8580562;Kaisten, Ritanne;8.032244;47.549367
8580563;Lupsingen, Pfarrhaus;7.696041;47.447277
8580564;Lupsingen, Schützenhaus;7.705308;47.450721
8580565;Möhlin, Aeschengasse;7.84566;47.555883
8580567;Wabern, Eichholz;7.451645;46.928666
8580568;Kirchdorf BE, Dorfstrasse;7.545121;46.821259
8580569;Aarberg, Bielstr/Friedhof;7.269985;47.044389
8580573;Kriens, Busschleife;8.276847;47.034226
8580574;Davos Monstein, Bahnhof;9.760201;46.716363
8580575;Sulz AG, Milchhüsli;8.095777;47.534841
8580576;Gressy, Moulin;6.640576;46.750496
8580578;Bercher, Vers l'Eglise;6.712979;46.695098
8580582;Ganterschwil, Oetschwilerstr.;9.084124;47.376737
8580583;Bülach, Gewerbehaus;8.539225;47.518615
8580585;Samedan, Post;9.872038;46.535267
8580586;Brittnau, Post;7.947442;47.259846
8580587;Domat/Ems, Abzw. Felsberg;9.47978;46.840732
8580588;Cresciano, Stazione;8.993912;46.299187
8580589;Pollegio, Piazza;8.943447;46.364551
8580590;Bodio TI, Stazione;8.906654;46.38041
8580591;Gurmels, Sonneck;7.17904;46.890653
8580592;Flumserberg, Tannenboden;9.280382;47.092516
8580593;Samedan, Quadratscha;9.874061;46.536564
8580594;Riffenmatt, Kreuzung;7.352102;46.767284
8580596;Feuerthalen, Bahnhof;8.64503;47.69149
8580597;Stansstad, Schule;8.338505;46.978652
8580601;Amlikon, Oberdorf;9.054572;47.567831
8580602;Triesen, Messina;9.523969;47.121833
8580603;Chéserex, Au Courtillet;6.173119;46.399331
8580604;Unterbach BE, Schulhaus;8.112088;46.739041
8580605;Rueun, Las Dretgs;9.152223;46.778684
8580606;Delémont, Voirnet;7.348824;47.360669
8580610;Beckenried, Hungacher;8.466825;46.97026
8580611;Ganterschwil, Grund;9.088328;47.382048
8580614;Bülach, Stadthalle;8.536553;47.51524
8580615;Bülach, Tiefengasse;8.533225;47.514822
8580617;Bülach, Kaffeestrasse;8.536216;47.511772
8580619;Bachenbülach, Bramenländli;8.538966;47.503524
8580620;Bachenbülach, Bramenstrasse;8.541222;47.504771
8580621;Bülach, Kreuzstrasse;8.54061;47.5188
8580622;Bülach, Bahnhof Ost;8.537855;47.524268
8580623;Bülach, Soliboden;8.539032;47.526595
8580624;Bülach, Soligänter;8.542133;47.52823
8580625;Bülach, Schuemacher;8.544144;47.52911
8580626;Bülach, Hohfuri;8.544069;47.525513
8580628;Bülach, Obere Frohalde;8.549479;47.526433
8580629;Bülach, Untere Frohalde;8.552007;47.524088
8580630;Bülach, Stubenchlaus;8.551969;47.522289
8580631;Bülach, Witenwisen;8.546493;47.52012
8580632;Bülach, Moritz-Meyer-Weg;8.544157;47.515051
8580633;Savièse, Chandolin sommet;7.316798;46.248836
8580634;Mägenwil, Eckwil;8.239699;47.41198
8580635;Bülach, Berglistrasse;8.546032;47.524145
8580636;Bülach, Güterbahnhof;8.537279;47.524048
8580637;Mägenwil, Gemeindehaus;8.235592;47.412053
8580638;Baden, Stein;8.306377;47.473885
8580639;Ehrendingen, Breitwies;8.338077;47.490769
8580640;Münsingen, Au;7.548993;46.875758
8580641;St-Luc, Tsampetros;7.593476;46.225293
8580642;Trient, camping;6.99092;46.061954
8580643;Martigny-Combe, Le Chanton;7.026685;46.072778
8580644;Ravoire, colonie;7.046634;46.097038
8580646;Chemin, sommet village;7.099682;46.091688
8580648;Trient, bif. rte Finhaut;6.964355;46.061521
8580649;Trient, Le Plan;6.969997;46.068166
8580651;Lavey, Front Bastionné;7.013947;46.209483
8580652;Torgon, La Cheurgne;6.861064;46.315359
8580653;Torgon, douane;6.865766;46.316426
8580654;Torgon, Sur Mayen;6.881785;46.315319
8580655;Torgon, Les Foyards;6.880206;46.311119
8580656;Le Flon, village;6.853555;46.33754
8580659;Argnou (Ayent), d'en Haut;7.396712;46.263504
8580660;Blignou (Ayent), Corbarare;7.402688;46.269092
8580661;Lens, Le Bouille;7.453914;46.279829
8580662;Aven, Le Creux-d'Ortcheu;7.274709;46.236009
8580663;Aven, Lac Bleu;7.23092;46.282966
8580664;Daillon, Ferme Coppex;7.305067;46.252673
8580665;Aven, La Croix;7.272817;46.235853
8580666;La Place (Ayent), bif. Villa;7.411958;46.277137
8580667;Erde, La Touaide;7.28461;46.237084
8580668;Conthey, Chalet Le Duc;7.303363;46.228725
8580669;Bex, En Bellin;7.001272;46.258065
8580670;Mase, église;7.431612;46.194812
8580671;La Place (Ayent), Rougenan;7.406798;46.27253
8580672;La Vernaz VS, d'en-Haut;7.374571;46.210428
8580673;Euseigne, la Combaz;7.411024;46.177654
8580674;Arbaz, Pré-du-Loup;7.385226;46.283838
8580675;Zuzwil BE, Bergacker;7.473982;47.054368
8580676;Bogno, Magnan;9.056561;46.088982
8580678;Zimmerwald, Eichacher;7.475016;46.886627
8580681;Gams, Schulhaus Höfli;9.443658;47.206941
8580682;Rorschach, Bodan;9.487954;47.478907
8580684;Goldach, Kronenplatz;9.470066;47.478944
8580685;Goldach, TZM/Kellen;9.463207;47.477598
8580686;Mörschwil, Riederen;9.430556;47.458686
8580687;St. Gallen, Obere Waid;9.420318;47.450225
8580688;St. Gallen, Remishueb / Klinik;9.41463;47.443485
8580689;St. Gallen, Neudorf/R'str.;9.405938;47.437245
8580690;Maracon, La Crosettaz;6.871227;46.546397
8580691;Buch am Irchel, Irchelhof;8.619854;47.553548
8580692;Goldach, Appenzeller Strasse;9.477099;47.470966
8580693;Rorschacherberg, Rosenacker;9.484003;47.469009
8580696;Melide, Stazione;8.947922;45.955558
8580697;Tesserete, Scuole;8.965833;46.068537
8580698;Bioggio, Stazione;8.907605;46.013307
8580699;Manno, Centro di Calcolo;8.917254;46.022625
8580700;Manno, Suglio;8.92222;46.03144
8580701;Bioggio, Via Industria;8.917954;46.016983
8580702;Bioggio, Cavezzolo;8.914113;46.014866
8580711;Novazzano, Paese;8.982483;45.84232
8580712;Manno, Michelino;8.921507;46.033698
8580713;Flerden, Pro Peua;9.404568;46.697682
8580714;Farvagny-le-Grand, CO Gibloux;7.06941;46.721119
8580715;Laax GR, See/Lag;9.254842;46.807456
8580716;Savognin, Cresta;9.595918;46.598347
8580717;Tinizong, Vardaval;9.62333;46.57529
8580718;Goldach, Bahnhof;9.46606;47.473769
8580720;Oberegg AI, Rutlenstrasse;9.549504;47.423709
8580721;Robasacco, Curva Steiner;8.933569;46.145473
8580722;Oerlingen;8.676345;47.624044
8580723;Robasacco, Bivio Sasselli;8.940293;46.145212
8580724;Horgen, Baumgärtlihof;8.599691;47.258999
8580725;Dottikon, Chrischona;8.236381;47.37803
8580727;Wohlen AG, Reithalle;8.269;47.359523
8580728;Widen, Burkertsmatt;8.36524;47.365735
8580729;Berikon, Kesslernmatt;8.366106;47.364531
8580730;Birmenstorf AG, Chrüz;8.262356;47.457333
8580731;Robasacco, Paese;8.943938;46.142681
8580732;Roggliswil, Netzelen;7.88223;47.209366
8580733;Kaisten, Eigenmatt;8.044567;47.534967
8580734;Laufen, Wahlenstrasse;7.509376;47.410062
8580735;St-Luc, Chemin des Caïds;7.589098;46.221565
8580736;Roches BE, Cheval blanc;7.383741;47.30051
8580738;Buix, village;7.030715;47.480593
8580743;Lauterbrunnen, Schützenbach;7.911973;46.590259
8580744;Hasliberg Hohfluh, Bären;8.169685;46.752361
8580746;Bioggio, Centro Commerciale;8.912933;46.015637
8580748;Morcote, Preda dei Buchi;8.902636;45.943642
8580749;Vergeletto, Funivia Salei;8.567461;46.233315
8580750;Rothenbrunnen, Abzw. Bahnhof;9.419492;46.76897
8580751;Gampel, Schulhaus;7.741756;46.315166
8580753;Eyholz, Einkaufszentren Riti;7.915165;46.295994
8580755;Blatten (Lötschen), Brücke;7.815995;46.418934
8580756;Le Fays, village;7.030122;46.072799
8580758;Salavaux, école;7.028014;46.914335
8580759;Avenches, L'Eau-Noire;7.044566;46.902105
8580761;Ellikon a. d. Thur, Dorf;8.825251;47.562966
8580762;Bourrignon, Pré Poussin;7.245657;47.403543
8580763;Schwarzenburg, Häusern;7.343944;46.827772
8580764;Bourrignon, haut du village;7.245053;47.394854
8580765;St-Maurice VS, Grotte aux Fées;7.004062;46.222246
8580768;Grimentz, les Aires;7.58099;46.183605
8580769;Waltensburg/Vuorz, Crap Martin;9.113823;46.775313
8580770;Sargans, Kantonsschule;9.440638;47.043818
8580771;Faido, Balcengo;8.796428;46.480292
8580772;Corcelles NE, rue à Jean;6.869659;46.9848
8580773;Couvet, Viaduc;6.631876;46.928407
8580774;La Côte-aux-Fées, Bellevue;6.49321;46.868718
8580776;Seedorf BE, Tannenmatte;7.313996;47.035775
8580777;Zäziwil, Kronenplatz;7.661612;46.901843
8580778;Giubiasco, Caffè Locarno;9.013788;46.176034
8580783;Schiers, Büel;9.688856;46.972385
8580784;Schiers, Schibabüel;9.69003;46.973738
8580786;Sils/Segl Baselgia,San Lurench;9.754832;46.434409
8580787;Contone, Posta;8.926182;46.150384
8580788;Cadenazzo, Stazione;8.941656;46.15241
8580789;S. Antonino,Centri Commerciali;8.962188;46.155158
8580792;Göschenen, Jäntelboden;8.523553;46.65244
8580793;Rikon im Tösstal, Bahnhof;8.797647;47.445006
8580795;Wila, Espistrasse;8.845172;47.423469
8580796;Wiesendangen, Oberdorf;8.797869;47.522228
8580797;Engelburg, Schulhaus;9.345169;47.44251
8580798;Winterthur, Schiltwiesen;8.760019;47.510343
8580805;Lostallo, Posta;9.19515;46.31162
8580806;Roveredo GR, Terra Bianca;9.122772;46.23866
8580807;Cama, Municipio;9.169058;46.270641
8580808;Polmengo, AlpTransit;8.783513;46.484701
8580810;Igis, Dorfplatz;9.573667;46.945965
8580811;Schaan, Rosengarten;9.507619;47.1794
8580812;Lupsingen, Höfli;7.701212;47.447683
8580814;Sion, Planta;7.356278;46.233958
8580817;Iseltwald, Unterschwand;7.943879;46.700895
8580818;Sion, Clinique;7.358241;46.230379
8580819;Murgenthal, Bahnhof;7.832009;47.265649
8580821;Reinach AG, Hochhaus;8.180806;47.258247
8580822;Beinwil am See, Bahnhof;8.202159;47.267616
8580823;Schwarzenbach LU, Löwen;8.21131;47.232438
8580824;Menziken, Bahnhof;8.189172;47.240536
8580825;Reinach AG, Bahnhof;8.184321;47.249769
8580827;Zeneggen, Gstei;7.861869;46.2632
8580828;Zeneggen, Wicherried;7.862127;46.266437
8580829;Zeneggen, Sonnenberg;7.863065;46.270275
8580832;Beromünster, Winon;8.197367;47.216798
8580840;Staffeln AG, Schulhaus;8.3413;47.330349
8580842;Rümikon AG, Bahnhof;8.374777;47.565599
8580843;Wohlen AG, Freiämterstrasse;8.274981;47.345043
8580846;Bremgarten AG, Kaserne;8.332194;47.35781
8580847;Bremgarten AG, Bibenlos;8.350009;47.353803
8580848;Schiers, Quadara/Feld;9.681675;46.974217
8580849;Matzendorf, Mühle;7.632832;47.303581
8580858;Einsiedeln, Birchli/Garage;8.766065;47.130962
8580859;Laax GR, Staderas;9.270282;46.821795
8580862;Vaulion, centre;6.389381;46.688427
8580863;Mollendruz, Fontaine froide;6.357651;46.649995
8580865;Tübach, Waldegg;9.450687;47.473597
8580866;Tübach, Schulstrasse;9.454471;47.485209
8580867;Tübach, Sonne;9.452601;47.486636
8580868;Steinach, Obersteinach Käserei;9.436091;47.492671
8580869;Steinach, Schule;9.439783;47.499076
8580870;Arbon, Landquartstrasse;9.427003;47.505945
8580872;Uster, Ackerstrasse;8.712702;47.353006
8580874;Uster, Krämeracker;8.705921;47.35174
8580877;Uster, Sonnenberg;8.702615;47.350184
8580879;Uster, Stadthaus;8.71909;47.347896
8580882;Sevelen, Rietli;9.486191;47.126057
8580885;Wald ZH, Sportstrasse;8.919112;47.26686
8580886;Andeer, Heilbad;9.426829;46.605071
8580889;Waltenschwil, Maiächer;8.295774;47.337784
8580890;Vétroz, le Home;7.28402;46.225758
8580891;Iseltwald, am Urfer;7.953891;46.704601
8580894;Auenstein, Eggen;8.135572;47.417709
8580895;Auenstein, Hausacher;8.141055;47.417487
8580896;Auenstein, Obermatt;8.139216;47.419702
8580897;Auenstein, Rütigasse;8.132562;47.416531
8580899;Auenstein, Wiweg;8.129084;47.416057
8580900;Fenalet-sur-Bex, Grande Salle;7.025529;46.271012
8580901;Mühlrüti, Hulftegg;8.966799;47.362471
8580903;Glarus, Friedhof;9.063044;47.039304
8580904;Glarus, Schützenhaus;9.064901;47.038494
8580906;Riedern GL, Lerchen;9.052085;47.053421
8580907;Netstal, Post;9.055708;47.064446
8580912;Zürich, Schaufelbergerstrasse;8.501841;47.368903
8580917;Rorschacherberg, Wilenrain;9.524633;47.477163
8580918;Rorschacherberg, Seehalde;9.522251;47.475982
8580919;Arbon, Bündnerhof;9.428669;47.510729
8580921;Lantsch/Lenz, Barbatschauns;9.563041;46.68827
8580922;Mutten, Unterdorf;9.500475;46.677829
8580923;Splügen, Bergbahnen;9.321088;46.550316
8580924;Wohlen AG, Allmenweg;8.27638;47.3574
8580925;Niederscherli, Bahnhof;7.388265;46.886234
8580926;Untervaz, Holcim;9.551057;46.919335
8580927;Köniz, Bahnhof;7.415301;46.924733
8580928;Pianezzo, Ronchetti;9.030521;46.171103
8580929;Grono, Paese;9.147412;46.248232
8580930;Degersheim, Wolfhag;9.191763;47.369989
8580932;Schinznach Dorf, Baumschule;8.146396;47.451417
8580933;Büren SO, Moosmatt;7.675832;47.449623
8580935;Kallnach, Bahnhof;7.234634;47.025253
8580938;Gossau SG, Lerchenstrasse;9.266215;47.416328
8580939;Bern Europaplatz, Bahnhof;7.406309;46.943252
8580942;Liesberg, Bebrunnenmatten;7.427153;47.397482
8580943;Stans, Breiten;8.378446;46.963507
8580947;Wiggen, Wittenmoos;7.912457;46.887148
8580948;Wiggen, Schächli;7.912424;46.878917
8580949;Marbach LU, Geissenmoos;7.906196;46.86571
8580950;Marbach LU, Laui;7.886648;46.842976
8580951;Mastrils, Tardisbrücke;9.548412;46.971718
8580952;Mastrils, Rösliplatz;9.547388;46.969731
8580953;Mastrils, Birke;9.545349;46.968355
8580954;Mastrils, Piz Alun;9.543824;46.970021
8580955;Mastrils, Feld;9.543182;46.968413
8580956;Mastrils, Tretsch;9.542165;46.966281
8580957;Mastrils, Isla;9.544105;46.96279
8580958;Stalden VS, Bärgji;7.874125;46.224229
8580959;Saas-Balen, zur kl. Kapelle;7.924772;46.155818
8580960;Gamsen, Landmauer;7.949028;46.304698
8580961;Eyholz, Abzw. Lalden;7.90478;46.294229
8580962;Birgisch, Brunnuschiirli;7.959048;46.316887
8580963;Mund, untere Wartfluh;7.947258;46.315532
8580964;Naters, Rafji;7.981959;46.347671
8580965;Simplon Dorf, Blatt;8.055216;46.197884
8580966;Gondo, Ramserna;8.127301;46.198277
8580967;Dingenhart, Dorf;8.934789;47.545628
8580969;Mettschlatt;8.698487;47.656105
8580970;Oberschlatt TG, Dorf;8.69355;47.656761
8580971;Manno, Scuole;8.920659;46.037686
8580973;Mastrils, Tobel;9.546198;46.970904
8580974;Manno, La Monda;8.917354;46.024873
8580976;Bioggio, Pianoni;8.917662;46.020046
8580977;Lyss, Industriezone Bernstr.;7.320609;47.067651
8580978;Medeglia, Sorgai;8.961598;46.115506
8580979;Gerra P., Centro Professionale;8.906583;46.173466
8580980;Riazzino, Bivio Stradonino;8.881179;46.176628
8580981;Gordola, Via Crespo;8.878701;46.176956
8580982;Gordola, Gnesa;8.863932;46.180724
8580983;Gordola, Municipio;8.861268;46.180862
8580984;Tenero, Stella d'Oro;8.847695;46.17993
8580986;Minusio, Scuole Medie;8.824101;46.177081
8580987;Minusio, Via Verbano;8.816668;46.174903
8580988;Minusio, Centro Elisarion;8.810538;46.173369
8580990;Locarno, Debarcadero;8.800512;46.1703
8580991;Locarno, Centro;8.797628;46.168244
8580992;Locarno, Atelier Remo Rossi;8.792225;46.16582
8580993;Locarno, Case Popolari;8.791959;46.162617
8580994;Locarno, Palexpo;8.788314;46.164451
8580995;Muralto, Palazzo dei Congressi;8.805878;46.17294
8580996;Altstätten SG, Kapf;9.55492;47.395547
8580997;Rehetobel, Schützenhaus;9.473883;47.426802
8581000;Vaduz, Städtle;9.520891;47.141
8581001;Triesenberg, Tristel;9.541994;47.122278
8581002;Triesenberg, Egga;9.539904;47.12444
8581003;Triesen, Argweg;9.524752;47.098297
8581004;Gamprin, Simmasguet;9.517586;47.228348
8581005;Gamprin, Unterbühl;9.51586;47.224393
8581006;Gamprin, Abzw. Badäl-Schlatt;9.519582;47.23112
8581007;Gamprin, Mühlegass;9.505428;47.222071
8581008;Ruggell, Limsenegg;9.538538;47.235823
8581009;Malbun, Zentrum;9.610443;47.100902
8581010;Schellenberg, Klenn;9.543747;47.229556
8581011;Schellenberg, Stotz;9.546807;47.230102
8581012;Schellenberg, Hinterschloss;9.554317;47.234266
8581013;Schellenberg, Obergut;9.558397;47.237547
8581014;Fischbach-Göslikon, Kirchenack;8.300923;47.374733
8581015;Affoltern a.A., Friedhof;8.446495;47.282668
8581016;Benken SG, Röten;9.00169;47.196436
8581017;Schwenden i.D., Fildrichbrücke;7.487571;46.576081
8581018;Schwenden i. D., Geissboden;7.489178;46.578599
8581019;Kiental, Rufenen;7.713625;46.593492
8581020;Beatenberg, Altersheim;7.769621;46.689776
8581021;Bargen BE, Bahnhof;7.260642;47.040408
8581022;Kallnach, Sternen;7.235476;47.021738
8581023;Leimere b. Mühleberg;7.297773;46.956356
8581024;Ammerzwil BE, Sandhubel;7.343845;47.067079
8581025;Münchenbuchsee, Sagi;7.44413;47.026687
8581027;Trin, Quadris;9.366644;46.828821
8581028;Malix, Rezia;9.534992;46.816219
8581029;Pagig, Pudanal;9.63895;46.83444
8581030;Bächli, Harzenmoos;9.189652;47.300513
8581032;Landquart, Fabriken;9.566009;46.954314
8581033;Lätti, Hauptstrasse;7.430184;47.03954
8581034;Küttigkofen, Dorf;7.515419;47.150432
8581035;Bösingen, Cholholz;7.223096;46.888757
8581036;Landquart, Post;9.557972;46.967106
8581037;Landquart, Primarschule;9.558773;46.963761
8581038;Landquart, Schulhaus Ried;9.562127;46.959164
8581039;Landquart, Forum Landquart;9.563543;46.957437
8581040;Igis, Castaletweg;9.568283;46.948378
8581041;Igis, Schulhaus;9.571659;46.946353
8581042;Igis, Kreuzwiese;9.573899;46.949497
8581043;Igis, Gruobhof;9.568823;46.949726
8581044;Chur, Bahnhofplatz;9.530454;46.853601
8581046;Aigle, rte d'Evian;6.958825;46.318209
8581047;Aigle, Pautex;6.954344;46.316922
8581048;Aigle, Golf;6.949087;46.315397
8581050;Aigle, La Mêlée;6.938091;46.318173
8581051;Sagogn, Fanaus;9.257802;46.793822
8581052;Lunden, Büel;9.713317;46.942799
8581053;Luzein, Schermen;9.762262;46.92182
8581054;Romanel-sur-Morges, Pra-Vuatte;6.512199;46.551051
8581055;Attelwil, Schule;8.044321;47.258011
8581056;Pfäffikon SZ, Tertianum;8.780902;47.200617
8581057;Pfäffikon SZ, Gräfli;8.782403;47.197151
8581059;Stallikon, Loomatt;8.485513;47.338423
8581060;Eyholz, Brücke;7.903455;46.294126
8581061;Saas-Almagell, Sportplatz;7.956904;46.090401
8581062;Basel, Brausebad;7.575863;47.555534
8581065;Fresens, bas du village;6.744831;46.886743
8581066;St-Aubin NE, village;6.772542;46.894177
8581067;Les Agettes, Tsamorés;7.371503;46.208222
8581068;Vaumarcus, haut du village;6.751835;46.876666
8581069;S. Vittore, Sgravina;9.100662;46.237772
8581070;Rheinfelden, Kloos;7.780582;47.55111
8581071;Kaufdorf, Bahnhof;7.501817;46.837735
8581072;Siglistorf, Oberdorf;8.37755;47.543046
8581073;Schaffhausen, Bachstrasse;8.638127;47.69605
8581076;Lyss, Seelandhalle;7.313195;47.068633
8581077;Igis, Rebhaldenweg;9.569663;46.943079
8581079;Menziken, Spital;8.189273;47.245905
8581080;Hüswil, Stoos;7.91051;47.123173
8581081;Sursee, Waldegg;8.091344;47.172653
8581085;Sursee, Mariazell;8.118454;47.173836
8581086;Schenkon, Zellburg;8.127103;47.17759
8581093;Triesenberg, Balischguad;9.541661;47.127566
8581094;Strada i. E., spv. Chaflur;10.436564;46.863247
8581095;Andeer, Tgavugl;9.427551;46.604807
8581096;Stampa, Val d'Arca;9.588707;46.3422
8581097;Saanenmöser, Mösching;7.301841;46.512535
8581098;Saanenmöser, Birkheimweg;7.297784;46.509337
8581099;Zofingen, Heitereplatz;7.95695;47.28516
8581100;Mase, Les Terresses;7.428101;46.194803
8581101;Suen, Les Grands Praz;7.436625;46.184027
8581102;Trogne, d'Enhaut;7.452564;46.167555
8581103;Wald ZH, Pflegezentrum;8.908063;47.275433
8581104;Figgione, Bivio per Figgione;8.822204;46.476805
8581105;S. Antonino, Posta;8.97612;46.15613
8581106;Bözberg, Mittlerer Hafen;8.171135;47.483877
8581107;Bözberg, Oberer Hafen;8.165262;47.485209
8581108;Sulz AG, Roos;8.096854;47.543496
8581109;Kleindöttingen, Schwächeler;8.242317;47.572367
8581110;Reconvilier, FMB;7.218017;47.232986
8581111;Le Fuet, carrefour;7.185203;47.243721
8581113;Begnins, Grange-Grèche;6.253816;46.453131
8581114;Penthalaz, Verney;6.528918;46.604363
8581116;Orbe, gare;6.53033;46.724359
8581119;Bethlehem b. Bern, Riedernrain;7.369449;46.947517
8581120;Schnottwil, Schulhaus;7.388787;47.111489
8581121;Schwarzenburg, Zelg;7.357319;46.814253
8581126;Rorschacherberg, Swissair;9.521004;47.477354
8581127;Jonschwil, Sonne;9.085302;47.423419
8581128;Zuckenriet, Bläuel;9.159748;47.481287
8581129;Urnäsch, Dürrenbach;9.271976;47.296103
8581130;Courfaivre, gare;7.290957;47.334948
8581136;Delémont, Hôpital;7.337955;47.368566
8581137;Delémont, Cras-des-Fourches;7.356996;47.375165
8581138;Delémont, rue des Andains;7.351211;47.374126
8581144;Moutier, Suisse Ouest;7.37035;47.277738
8581146;Moutier, Suisse Est;7.371803;47.278377
8581147;Moutier, Neusté;7.367015;47.280587
8581148;Moutier, Petite-Fin;7.362644;47.278443
8581149;Moutier, Chantemerle;7.358548;47.27746
8581151;Moutier, Etoile;7.36147;47.276392
8581152;Balzers, Sportplatz;9.492721;47.071188
8581154;Stugl/Stuls, Dorf;9.73129;46.650979
8581155;Scheid, Curgiola;9.445405;46.782923
8581156;Feldis/Veulden, Nurlagn;9.436318;46.793647
8581157;Cresciano, Palazzi;9.009518;46.275902
8581158;Schwarzenberg LU, Fabrikli;8.17712;47.015391
8581159;Schwarzenberg LU, Lifelen;8.189739;47.01584
8581160;Alpnach Dorf, Schoried;8.254566;46.933474
8581161;Meggen, Bahnhof;8.382155;47.049745
8581163;Gerra (Gambarogno), Stazione;8.784718;46.122128
8581164;Alpnach Dorf, Hofmättelikreuz;8.269358;46.93801
8581165;Evolène, Planchet;7.487827;46.118169
8581166;Breil/Brigels, Pundual;9.061384;46.769619
8581167;Breil/Brigels, S. Giacun;9.056833;46.768919
8581168;Breil/Brigels, Crestas;9.059324;46.768587
8581169;Valendas, Dorf;9.282711;46.787808
8581170;Valendas, Abzw. Brün;9.30799;46.791086
8581171;Valendas, Carrera;9.29643;46.788648
8581172;Castrisch, vitg;9.231419;46.776199
8581173;Fideris, Arieschbach;9.748001;46.913353
8581174;Fideris, Strahlegg;9.753203;46.914003
8581175;Jenaz, Marktplatz;9.719317;46.928758
8581176;Schiers, Kirchgemeindehaus;9.688804;46.970532
8581178;Davos Frauenkirch, Landhaus;9.79916;46.767022
8581180;Appenzell, Kreuzhof;9.413152;47.33219
8581181;Appenzell, Adlerplatz;9.410974;47.330913
8581182;Appenzell, Hallenbad;9.411889;47.334182
8581183;Appenzell, Hirschberg Station;9.421337;47.332004
8581187;Gstaad, Sportzentrum;7.283497;46.471185
8581189;Gstaad, Ober-Gstaad;7.287115;46.472009
8581190;Lantsch/Lenz, Sudem Vischnanca;9.565712;46.682047
8581191;Kaltbach, Refa;8.063184;47.181921
8581192;Conthey, centre commercial;7.295946;46.225099
8581194;Klosters Dorf, Bahnhof;9.875133;46.883925
8581196;Serneus, Dorf;9.840902;46.890417
8581197;Serneus, Walki;9.844907;46.889856
8581199;Serneus, Mezzaselva;9.843485;46.893873
8581201;Saas i.P., Ufm Ried;9.803782;46.912303
8581202;Saas i.P., Dorfplatz;9.805861;46.911198
8581203;Saas i.P., Old-Inn;9.810809;46.909944
8581204;Saas i.P., Waldhof;9.824867;46.903595
8581206;Flawil, Reithalle;9.181285;47.409588
8581207;Trogen, Oberstall;9.485337;47.410936
8581212;Scuol, Schmelzra;10.326478;46.717781
8581218;Delémont, La Promenade;7.340715;47.365043
8581220;Delémont, Pré-Guillaume;7.347468;47.364428
8581221;Delémont, Lilas;7.358565;47.366711
8581222;Delémont, rue des Moissons;7.354909;47.371692
8581223;Delémont, rue des Bordgeais;7.356919;47.373447
8581224;Delémont, Sous-le-Mexique;7.353593;47.374983
8581228;Feldis/Veulden, Schulhaus;9.431006;46.794909
8581234;Delémont, Pont de Rossemaison;7.345491;47.359317
8581235;Delémont, rue du Poujet;7.335697;47.36574
8581240;Artore, Paese;9.032399;46.190178
8581241;Bellinzona, Ospedale;9.025813;46.184883
8581242;Bellinzona, Casa Greina;9.026804;46.206218
8581243;Bellinzona, Saleggi;9.013286;46.181944
8581244;Giubiasco, Seghezzone;8.998274;46.173379
8581245;Camorino, Villaggio;9.005675;46.164136
8581246;Kleinlützel, Niedermatt;7.422693;47.425642
8581248;Chiggiogna, Fedoccio;8.828568;46.456808
8581249;Airolo, Buco dei Cavalli;8.613058;46.528516
8581251;Arbedo, Chiesa;9.040515;46.211522
8581252;Arbedo, Casa Comunale;9.044291;46.212998
8581256;Camorino, Bivio Comelina;9.004313;46.166296
8581257;Giubiasco, alla Morobbia;9.005141;46.168975
8581258;Bellinzona, Via Vela;9.022786;46.194614
8581259;Bellinzona, Ramarro;9.014471;46.187101
8581264;Wollerau, Wächlen;8.72143;47.196393
8581265;Pfäffikon SZ, Löwen;8.776952;47.201572
8581266;Pfäffikon SZ, Rain;8.772266;47.202094
8581267;Freienbach, Grütze;8.761829;47.204374
8581268;Freienbach, Kirche;8.759715;47.205343
8581269;Freienbach, alte Post;8.756485;47.206603
8581270;Freienbach, Oechsli;8.753865;47.205796
8581271;Freienbach, Leutschen;8.75338;47.203805
8581272;Freienbach, Chrummen;8.752449;47.201369
8581273;Freienbach, Bahnhof SOB;8.759373;47.20433
8581274;Freienbach, Gehren;8.757187;47.203491
8581275;Wilen bei Wollerau, Eulen;8.742298;47.198614
8581276;Wilen bei Wollerau, Obereulen;8.738533;47.197424
8581277;Wilen bei Wollerau, Bahnhof;8.734311;47.19749
8581278;Wilen bei Wollerau, Schlyffi;8.731218;47.1973
8581279;Wollerau, Bahnhof;8.724639;47.195367
8581280;Wollerau, Sonnenberg;8.718483;47.192395
8581281;Wollerau, Erlenmoos;8.704861;47.190045
8581283;Saas-Balen, Edelweiss;7.927387;46.148195
8581284;Oberbuchsiten, Löwen;7.766289;47.309577
